state_fips,county_fips,region,division,county_name,state_name,pop1970,pop1971,pop1972,pop1973,pop1974,pop1975,pop1976,pop1977,pop1978,pop1979,pop1980,pop1981,pop1982,pop1983,pop1984,pop1985,pop1986,pop1987,pop1988,pop1989,pop1999,pop1998,pop1997,pop1996,pop1995,pop1994,pop1993,pop1992,pop1991,pop1990,pop2000,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006
42,69,1,2,Lackawanna County,Pennsylvania,234504,233700,235700,234800,234200,235300,231200,231900,231600,229700,227908,227574,225401,224956,224297,223267,223202,221983,220579,219609,206520,208390,210288,212660,214698,215753,216696,217577,218591,219018,213295,212183,210954,210104,209732,209622,209728
42,71,1,2,Lancaster County,Pennsylvania,320079,327200,332200,336800,340200,344800,347400,351100,354700,359300,362346,366979,370992,376234,380892,385245,392339,401773,410152,417585,460035,456679,453663,450316,447261,442645,438286,433937,430140,424738,470658,474562,478285,482159,486002,489936,494486
42,73,1,2,Lawrence County,Pennsylvania,107374,107800,107300,108100,107600,106900,106400,106800,106400,106500,107150,106128,105246,104658,103333,100582,98918,97967,97151,96530,94508,94904,95261,95684,96017,96252,96482,96419,96169,96243,94643,93991,93762,93393,92958,92412,91795
42,75,1,2,Lebanon County,Pennsylvania,99665,102900,103400,105100,105300,124300,108200,108100,109300,110100,108582,109645,110574,110199,110250,110382,110764,111646,112643,113009,117856,117631,117084,116973,116641,116489,116100,115649,114967,114049,120327,120983,121577,122807,124064,125429,126883
42,77,1,2,Lehigh County,Pennsylvania,255304,258600,258900,261700,264800,267000,268900,269800,270100,272800,272349,273943,274582,274131,276022,278011,280044,282995,287346,290345,299855,298792,298201,297273,296885,297524,296939,295721,293967,291664,312090,314903,317170,321105,325244,330168,335544
42,79,1,2,Luzerne County,Pennsylvania,341956,346900,349300,348800,348900,348800,347300,346000,345400,345600,343079,340170,339054,335970,332706,329198,328009,326500,327541,328344,312000,314609,317462,321009,323935,326274,328611,329148,329053,328479,319250,315899,314489,313621,312765,312795,313020
42,81,1,2,Lycoming County,Pennsylvania,113296,115400,115400,116500,117400,118000,118700,117900,118300,119600,118416,117455,117354,117083,116627,115787,115613,116750,117756,118673,116709,117408,118097,118845,119721,120563,120819,120383,119557,118779,120044,119222,118741,118481,118375,118102,117668
42,83,1,2,McKean County,Pennsylvania,51915,52800,52900,51900,52000,51600,51200,52100,51500,50800,50635,50726,50385,50341,49999,49392,48632,47957,47098,46493,45987,46319,46686,47202,47335,47408,47338,47613,47318,47318,45936,45280,45455,45017,44643,44239,44065
42,85,1,2,Mercer County,Pennsylvania,127225,129100,130400,128900,128400,128900,129200,128500,127200,127900,128299,127570,127173,126731,125358,123346,122943,121816,120744,120866,121458,121760,122090,122204,121986,121797,122073,121869,121457,121034,120293,120001,119729,119753,119547,119115,118551
42,87,1,2,Mifflin County,Pennsylvania,45268,45500,45900,46900,46100,46000,46200,46600,46500,46600,46908,46900,46452,46356,46011,46016,45908,45926,46126,46074,46793,46965,46934,46888,46886,46871,46754,46595,46424,46244,46486,46499,46487,46285,46118,46085,46057
42,89,1,2,Monroe County,Pennsylvania,45422,46300,48900,51700,54900,57600,60400,62800,65500,67900,69409,70470,71688,72455,73556,75250,78127,81647,87169,92452,128541,125407,122688,119314,115817,112212,108195,104410,100812,96756,138687,144000,149072,154217,158474,162415,165685
42,91,1,2,Montgomery County,Pennsylvania,624080,628700,628800,635700,635400,637100,638500,637300,637400,639400,643377,647462,647181,649045,652840,654618,660942,667473,673289,676136,724087,719569,713655,710567,705071,700227,694417,689708,685009,679513,750097,758419,764242,770037,772628,774666,775688
42,93,1,2,Montour County,Pennsylvania,16508,17100,17300,17100,17000,17100,16700,16600,16600,16800,16675,16859,16985,17230,17301,17148,17234,17091,17341,17497,17571,17585,17796,17886,18191,18139,18178,18024,17922,17783,18236,18308,18180,18111,17994,17983,17934
42,95,1,2,Northampton County,Pennsylvania,214545,218000,219100,220400,222100,223100,222900,223900,224000,224500,225418,226142,227008,228257,229005,230136,232460,236738,242391,245526,259736,258568,257494,256810,255813,254478,252996,251450,249628,247742,267066,269731,273776,278141,283312,287334,291306
42,97,1,2,Northumberland County,Pennsylvania,99190,100500,101600,101700,101500,101500,101800,101400,101900,101900,100381,100278,100048,99873,99776,98957,97873,97428,97279,96882,93163,93950,95090,95842,96370,96405,95897,96012,96573,96745,94556,93751,93425,93123,92666,92280,91654
42,99,1,2,Perry County,Pennsylvania,28615,29900,30900,31300,31900,32200,32900,34100,34600,35600,35718,36073,36545,36692,37068,37608,38642,39302,40001,40605,44280,44273,44125,43687,43430,43164,42696,42205,41897,41343,43602,43797,43911,44248,44526,44724,45087
42,101,1,2,Philadelphia County,Pennsylvania,1949996,1928700,1893100,1849600,1824200,1793200,1770000,1746200,1725300,1711100,1688210,1670760,1658843,1650080,1638962,1634802,1637792,1639157,1627504,1607303,1417601,1434968,1451652,1471593,1496334,1519562,1535794,1548998,1565788,1581340,1517550,1497897,1485249,1473364,1465475,1456350,1448394
42,103,1,2,Pike County,Pennsylvania,11818,12600,13200,14000,14800,15300,16000,16400,17000,17700,18271,18759,19018,18873,19166,19706,20465,22119,24065,25952,41357,40149,39188,37966,36695,35384,34065,32498,30784,28702,46302,48181,50040,52128,53939,56180,58195
42,105,1,2,Potter County,Pennsylvania,16395,16800,17300,17300,17200,17500,17400,17400,17600,17600,17726,17923,17557,17570,17625,17455,17061,16950,16966,16794,17115,17134,17123,17140,17104,17033,17062,16836,16848,16742,18080,18096,18155,18091,17929,17728,17568
42,107,1,2,Schuylkill County,Pennsylvania,160089,158900,163500,162300,161700,162000,161900,161700,161400,161700,160630,159312,158198,157262,156147,155423,154235,152474,152842,152668,148788,150066,151194,152473,153464,153574,153688,154026,152656,152667,150336,149287,148725,147716,147159,146996,147405
42,109,1,2,Snyder County,Pennsylvania,29269,30600,31600,31800,31900,32200,32700,32900,33200,33400,33584,34024,34421,34950,35309,35645,35745,36044,35843,36214,37875,37965,38220,38147,37709,37540,37386,37301,37047,36809,37546,37780,37907,37933,38079,37949,38226
42,111,1,2,Somerset County,Pennsylvania,76037,77500,78900,78600,78200,78800,79400,80500,80900,81000,81243,81296,81105,81247,81130,80494,79826,79129,78924,78378,80028,80192,80532,80456,80277,79732,78818,78659,78659,78208,80023,79477,79592,79608,79238,78796,78508
42,113,1,2,Sullivan County,Pennsylvania,5961,6200,6200,6200,6200,6200,6300,6400,6300,6500,6349,6278,6240,6082,6016,6046,6095,6072,6092,6106,6038,6074,6094,6116,6116,6084,6070,6119,6106,6106,6556,6538,6529,6452,6435,6361,6277
42,115,1,2,Susquehanna County,Pennsylvania,34344,35800,36300,35800,36200,37100,37900,37800,37200,37600,37876,37604,37788,38055,38540,38878,39147,39759,40000,40281,42190,42082,42046,42026,41786,41488,41297,41043,40976,40498,42238,42256,41945,41887,41943,41943,41889
42,117,1,2,Tioga County,Pennsylvania,39691,40900,41400,41700,41700,42000,42300,41900,41300,40800,40973,41433,41158,40247,40220,40396,40686,39918,40436,40842,41657,41522,41475,41492,41374,41461,41571,41580,41260,41226,41373,41524,41586,41597,41638,41382,41137
42,119,1,2,Union County,Pennsylvania,28603,29700,30100,30400,31200,31900,32000,32200,32700,33200,32870,33110,33412,33567,34407,34591,34824,34875,35619,36034,40546,40270,40839,41055,40650,40547,38035,36470,36368,36227,41624,42098,42196,42319,42884,43171,43387
42,121,1,2,Venango County,Pennsylvania,62353,63800,64500,63700,64500,65300,65300,65700,65600,64600,64444,64478,64923,64579,63677,62714,62343,60877,60192,59739,57562,57795,58126,58512,58910,59003,59048,59282,59420,59304,57565,57162,56861,56542,56116,55938,55488
42,123,1,2,Warren County,Pennsylvania,47682,48500,49200,48000,48100,48400,48000,48000,47300,47100,47449,47938,48066,47982,47593,46633,46185,45826,45452,45179,43505,43793,44120,44520,44654,44740,45394,45017,45024,45023,43863,43731,43170,42778,42444,41973,41742
42,125,1,2,Washington County,Pennsylvania,210876,215600,217200,217100,217100,218800,219700,220300,220400,219400,217074,216055,216305,216176,214479,211201,208974,206447,205161,204552,204888,205339,205782,206244,206662,207223,207078,205940,204978,204615,202897,203523,203694,204599,205003,206418,206432
42,127,1,2,Wayne County,Pennsylvania,29581,31100,31300,31700,31800,32700,33500,33900,34800,35600,35237,35408,35512,36044,36509,36686,36976,37536,38421,39359,46080,45431,45190,44757,44082,43627,43022,42302,41206,40180,47722,48104,48446,49083,49577,50529,50929
42,129,1,2,Westmoreland County,Pennsylvania,376935,379800,382100,382700,381900,385300,387400,388200,389600,392600,392184,391939,390190,387822,385483,380825,376936,373907,372158,370411,370658,372389,373676,375376,376091,376102,375554,374365,372050,370405,369993,369096,368168,368166,367530,367133,366440
42,131,1,2,Wyoming County,Pennsylvania,19082,20500,21400,22400,23300,23900,25200,26400,26500,26400,26433,26483,26649,26834,27182,27277,27246,27602,27797,27918,29298,29212,29265,29525,29308,29518,29491,29137,28258,28124,28080,28102,27983,28099,28154,28122,28093
42,133,1,2,York County,Pennsylvania,272603,279000,282600,286100,288700,292800,297000,300600,305500,310300,313024,315266,315972,316125,319582,320150,322055,325922,330944,336068,376586,373688,370880,368222,364670,360047,355320,350452,345894,340743,381751,385664,389505,394820,400746,408182,416322
44,0,1,1,Rhode Island,Rhode Island,949722,964000,976000,978000,953000,946000,950000,955000,957000,957000,947154,953012,954170,956382,961895,968956,977340,989605,996407,1000666,990819,987704,986966,987858,989203,993412,997852,1000571,1003990,1004649,1048319,1058510,1068568,1074783,1078930,1073579,1067610
44,1,1,1,Bristol County,Rhode Island,45936,46300,46700,46800,46700,46700,47200,47800,47700,46800,46942,46258,46487,47279,47374,47630,48201,48456,49269,48866,49102,49194,49041,49020,49052,49108,49207,49068,49038,48882,50648,51047,52132,52020,52871,52601,52256
44,3,1,1,Kent County,Rhode Island,142382,144800,147300,149000,149500,150000,151900,154500,154300,154300,154163,154084,153908,153901,154905,156019,157306,159908,160284,160283,162120,161418,161331,161662,161824,162376,162563,162122,161716,161360,167090,168955,169962,171270,171534,171097,170053
44,5,1,1,Newport County,Rhode Island,94228,96900,97700,98700,80400,79600,82100,82900,82400,82100,81383,82543,83293,83445,84303,85347,86239,87056,87577,86278,83024,82586,83015,82827,82529,83769,85230,86574,88031,87464,85433,85452,85630,85395,84812,83233,82144
44,7,1,1,Providence County,Rhode Island,581470,588600,594100,589800,590600,586300,582900,581600,581700,580500,571349,575645,575016,576380,577638,580396,583355,589309,591621,596769,574108,573701,574407,576615,579328,583312,587319,590264,593750,596550,621602,627885,634111,638509,641295,638595,635596
44,9,1,1,Washington County,Rhode Island,85706,87300,90600,93700,86300,83800,86200,88300,91100,92800,93317,94482,95466,95377,97675,99564,102239,104876,107656,108470,122465,120805,119172,117734,116470,114847,113533,112543,111455,110393,123546,125171,126733,127589,128418,128053,127561
45,0,3,5,South Carolina,South Carolina,2590713,2662000,2718000,2775000,2843000,2900000,2941000,2989000,3041000,3087000,3120737,3179255,3207611,3234068,3271864,3303211,3342759,3380507,3412097,3456777,3885736,3839578,3790066,3738974,3699943,3666456,3634507,3600576,3559470,3499064,4012012,4060728,4101122,4142356,4194694,4246933,4321249
45,1,3,5,Abbeville County,South Carolina,21112,21500,21500,21600,21900,22100,22200,22600,22900,22900,22627,22790,22964,22923,22980,22963,22831,23015,23300,23643,24681,24641,24441,24317,24276,24146,24079,24066,23998,23927,26167,26344,26347,26289,26265,26051,25935
45,3,3,5,Aiken County,South Carolina,91023,91600,92500,95200,96100,97800,99400,100700,103200,104100,105630,106919,108220,108419,110440,112494,114539,115579,117042,118374,135401,134008,133270,132409,132347,131485,130616,128491,125970,121895,142552,143673,145197,146586,148592,150053,151800
45,5,3,5,Allendale County,South Carolina,9783,10000,10200,10300,10300,10400,10500,10600,10600,10700,10700,10465,10641,10795,10959,11096,11226,11440,11559,11611,11325,11406,11525,11714,11793,11851,11918,12015,12058,11749,11211,10975,11048,11006,10937,10873,10748
45,7,3,5,Anderson County,South Carolina,105474,109000,110700,114200,117400,119800,120500,124300,127700,129900,133235,136250,136853,136941,137952,138975,139489,140781,142321,144236,162793,160711,158613,156357,154210,152237,150556,147982,146259,145506,165740,168756,170119,171580,173249,175258,177963
45,9,3,5,Bamberg County,South Carolina,15950,15600,16100,16600,16900,17500,17700,17900,17900,18100,18118,18058,17965,17885,18054,17846,17658,17393,17149,17158,16289,16446,16575,16694,16782,16758,16863,16940,16967,16872,16658,16392,16285,15962,15883,15787,15678
45,11,3,5,Barnwell County,South Carolina,17176,17300,17800,18400,19000,19700,19300,19500,20100,20500,19868,19864,19731,19647,19770,19961,20160,20006,19973,20020,21784,21821,21767,21503,21447,21431,21239,21051,20665,20379,23478,23425,23326,23344,23255,23289,23265
45,13,3,5,Beaufort County,South Carolina,51136,53200,57200,56200,53700,62100,65100,62800,64200,65600,65364,68857,71141,72968,75588,77295,79190,81058,83096,84629,112973,110089,107208,104997,100516,97237,95036,91884,89273,87077,120937,124503,128033,130279,133795,138037,142045
45,15,3,5,Berkeley County,South Carolina,56199,58700,61000,63400,65700,72200,79100,81600,86600,91000,94745,99356,103027,105861,111473,114451,117802,122046,124600,126856,142300,137591,134039,131844,134766,138646,137114,135387,132995,129397,142651,143964,144955,146302,148728,149526,152282
45,17,3,5,Calhoun County,South Carolina,10780,10800,10500,10600,10700,11400,11800,11900,11900,12000,12206,11574,11852,11766,11970,12169,12213,12106,12271,12633,14236,14074,13798,13530,13410,13346,13211,13084,12909,12774,15185,15284,15186,15276,15192,15059,15026
45,19,3,5,Charleston County,South Carolina,247561,251400,256400,259300,270600,271500,276300,275800,277900,278700,276556,283850,285827,288565,287130,283942,290227,292172,289588,294737,319921,316606,313478,306600,306698,307475,310222,310714,306020,295900,309969,312449,316540,320586,326497,329482,331917
45,21,3,5,Cherokee County,South Carolina,36669,37700,38200,38400,38900,39300,39200,40200,40400,41200,40983,41277,41368,41455,41709,42212,42568,43296,43985,44187,50074,49223,48572,47914,47171,46646,46045,45596,45142,44610,52537,53094,53496,53429,53544,53620,53886
45,23,3,5,Chester County,South Carolina,29811,30100,30200,30100,30400,30300,30300,30200,30400,30200,30148,30992,31122,30729,31107,31266,31656,31932,32053,32103,34927,34355,33784,33410,33003,32932,32719,32665,32581,32229,34068,34044,34046,33752,33456,33093,32875
45,25,3,5,Chesterfield County,South Carolina,33667,34300,34600,35100,35500,36300,37300,37300,37700,37700,38161,38283,38233,38248,38429,38350,38465,38564,38574,38578,41531,41069,40666,40313,39980,39713,39271,39091,39139,38649,42768,43107,43144,43110,43074,43191,43191
45,27,3,5,Clarendon County,South Carolina,25604,25900,26300,26000,25900,26400,27300,27100,27500,28000,27464,27719,27834,27661,27542,27625,27598,27715,28158,28437,30901,30767,30708,30384,29499,29236,28963,28742,28708,28478,32502,32792,32870,32800,32974,33127,33339
45,29,3,5,Colleton County,South Carolina,27711,27700,28000,28600,28800,29500,30300,30600,30900,31600,31776,32151,32129,32494,33114,33475,33496,33614,33643,33905,37659,37350,37088,36749,36590,36225,36058,35546,35154,34513,38264,38592,38874,39047,39358,39430,39467
45,31,3,5,Darlington County,South Carolina,53442,53500,54000,55700,58100,58900,59100,60600,61500,62700,62717,62478,62995,62572,62295,62152,62074,61684,61430,61833,66488,66334,65738,65274,64902,64449,64371,63586,62695,62002,67394,67599,67813,67699,67388,67369,67551
45,33,3,5,Dillon County,South Carolina,28838,29000,28700,29400,29800,30400,30400,30300,30900,30900,31083,31094,31068,30802,30811,30793,30271,30318,29952,29608,29718,29705,29548,29523,29592,29595,29404,29259,29130,29092,30722,31021,31022,30998,30996,30851,30984
45,35,3,5,Dorchester County,South Carolina,32276,34900,36700,39800,41300,45300,47000,49800,53000,55500,59045,62072,64444,66480,68722,70960,72918,76160,78595,81230,90582,88035,86496,84256,84666,86445,86988,85972,85765,83735,96413,98533,101084,104046,107067,112784,118979
45,37,3,5,Edgefield County,South Carolina,15692,15500,15400,16000,16300,16200,16300,16500,16800,16800,17528,17618,17745,17732,17557,17441,17655,17950,18323,18265,19989,20006,19722,19598,19493,19110,18851,18628,18536,18425,24595,24552,24694,25063,25239,25343,25261
45,39,3,5,Fairfield County,South Carolina,19999,20200,19800,20000,19900,20100,20300,20500,20300,20600,20700,20713,20671,20797,21043,21336,21589,21719,22029,22233,22573,22415,22338,22260,22388,22335,22287,22457,22534,22314,23454,23666,23835,23745,24009,23844,23810
45,41,3,5,Florence County,South Carolina,89636,92100,93000,96200,99500,102000,103200,105900,107600,109100,110163,111594,111406,111252,112603,113278,113136,113122,113304,113825,125229,124682,124357,123173,122477,120991,119575,118286,116720,114689,125761,126318,127057,128171,129291,130259,131297
45,43,3,5,Georgetown County,South Carolina,33500,34200,35400,36500,37300,38700,39500,40700,41600,42400,42461,42974,43053,44100,44404,44123,44591,45223,45647,46024,54934,53695,52401,51553,50700,49857,49290,48640,47705,46647,55797,56892,57991,58695,59676,60215,60860
45,45,3,5,Greenville County,South Carolina,240774,248000,255500,259800,267200,269900,268400,275300,278200,283600,287896,293314,295615,297531,299823,302514,304710,307536,312337,316438,358936,353986,349291,344560,339110,334613,330282,326631,323933,321498,379616,386490,391212,395526,400775,407154,417166
45,47,3,5,Greenwood County,South Carolina,49686,50800,51200,52500,53500,54200,55000,56000,56400,56900,55859,56878,57563,57559,57657,58275,58529,58742,59114,59715,63717,63594,63218,63067,62359,61894,61282,60689,60100,59584,66271,66733,67142,67435,67451,67860,68213
45,49,3,5,Hampton County,South Carolina,15878,16000,15900,16500,17000,17400,17000,17600,17900,18100,18159,18444,18419,18302,18172,18052,18331,18305,18197,18207,19108,19147,19093,19025,18994,18821,18752,18463,18293,18209,21386,21358,21252,21366,21212,21153,21268
45,51,3,5,Horry County,South Carolina,69992,75300,78800,81900,85100,88100,93000,93600,97400,99400,101419,106333,109274,114747,120757,126528,130766,134935,137545,140577,178550,174555,169386,163784,157649,152279,148325,151479,148739,144897,196629,201607,205932,210676,217411,227520,238493
45,53,3,5,Jasper County,South Carolina,11885,11500,11600,12400,12600,13000,13000,13900,14300,14100,14504,14069,14386,14407,14675,14782,15002,15160,15327,15518,17232,17055,16986,16671,16265,16095,15802,15720,15673,15476,20678,20865,20935,20957,21228,21409,21809
45,55,3,5,Kershaw County,South Carolina,34727,35700,36100,37100,37200,38700,38800,39200,38300,38300,39015,39755,39846,39737,40650,41336,41711,42518,43480,44007,49291,48613,47833,47139,46351,45955,45593,44793,44113,43581,52647,53421,53702,54505,55275,56341,57490
45,57,3,5,Lancaster County,South Carolina,43328,44400,44800,45600,46400,46500,48000,47800,50600,52300,53361,54025,54088,53825,53877,54006,53922,54106,54199,54223,59577,58873,57767,56895,56445,55881,55547,55163,55214,54657,61351,61659,62158,62538,62818,63060,63628
45,59,3,5,Laurens County,South Carolina,49713,49200,49400,50100,50700,51000,50800,51400,51700,51600,52214,53468,53391,53511,53903,54551,55069,55684,56621,57430,63360,63155,62378,61474,60593,59835,59367,58957,58605,58294,69567,70011,70016,70167,69966,70247,70374
45,61,3,5,Lee County,South Carolina,18323,18200,17700,17900,18000,18300,18900,18800,19000,18900,18929,18680,18525,18565,18641,18666,18673,18647,18556,18476,20315,20302,20216,20001,20067,19358,18623,18747,18585,18444,20119,20138,20263,20324,20539,20589,20559
45,63,3,5,Lexington County,South Carolina,89012,93900,100800,108800,114000,119900,124800,129300,133900,137600,140353,143921,145414,147602,149545,151809,155241,158809,161374,164595,208972,205044,200468,195366,191205,186715,182083,177059,172896,168813,216014,220031,222678,226738,230538,234934,240160
45,65,3,5,McCormick County,South Carolina,7955,7800,7900,8100,8100,7900,8200,8100,8000,8000,7797,7398,7413,7401,7500,7518,7461,7680,8237,8835,9606,9533,9534,9465,9298,9171,9140,8962,8884,8868,9958,10103,10192,10260,10071,10129,10226
45,67,3,5,Marion County,South Carolina,30270,31100,31000,32300,32700,33100,32600,33500,33800,34300,34179,34305,34284,34309,34309,34146,34182,34116,33916,34125,34475,34546,34838,34722,34932,34916,34709,34476,34320,33898,35466,35275,35027,35001,34889,34798,34684
45,69,3,5,Marlboro County,South Carolina,27151,27800,28300,28800,29600,29800,29900,30300,30600,31300,31634,31778,31822,31447,31094,30697,30139,29922,29774,29413,29492,29593,29689,29875,30068,30089,30181,30187,30134,29752,28818,28605,28566,28315,28210,27722,29152
45,71,3,5,Newberry County,South Carolina,29273,29700,29800,30000,30300,30700,30800,31000,30900,31100,31242,31803,32069,32102,32394,32541,32684,33126,33088,33216,34385,34433,34240,34159,33905,33488,33630,33501,33479,33194,36108,36313,36718,36855,37095,37315,37762
45,73,3,5,Oconee County,South Carolina,40728,42300,43300,43900,44400,44900,45500,45800,46700,47600,48611,49708,50425,50623,51003,52176,53442,54580,55639,56781,65081,64138,63388,62532,61459,60446,59655,58759,58199,57693,66215,67029,67918,68430,68949,69676,70567
45,75,3,5,Orangeburg County,South Carolina,69789,70600,71800,74200,76700,78200,79800,80900,81900,81400,82276,83015,82909,82744,82896,83775,84259,84686,84589,84814,87519,87710,87596,87322,87379,87821,87540,86923,86195,84957,91582,91403,91335,91148,90842,90916,90845
45,77,3,5,Pickens County,South Carolina,58956,61400,64600,67300,69900,71100,72100,74200,76700,78100,79292,81139,82920,83643,84222,85462,87242,88637,90538,92401,108126,107042,104865,103329,101797,100295,99211,98428,96819,94426,110757,111507,111418,112008,112698,113221,114446
45,79,3,5,Richland County,South Carolina,233868,245500,245800,247100,258600,256800,255600,261500,263500,267700,269602,273316,273620,277126,279015,278114,281319,281418,282161,284032,307279,304891,301629,300241,297281,295318,294872,293452,291665,287218,320677,325834,328701,333558,340751,341813,348226
45,81,3,5,Saluda County,South Carolina,14528,14700,14800,14900,14900,14900,15900,15200,15300,15600,16141,16004,16212,16309,16486,16549,16298,16276,16201,16417,16983,17036,16931,16901,16934,16923,16821,16594,16439,16426,19181,19171,19104,19018,18799,18968,19059
45,83,3,5,Spartanburg County,South Carolina,173724,178000,183800,187100,189700,191800,190900,195500,197400,199500,203023,205912,207456,208734,211721,214981,215980,217970,220938,224609,249636,247206,245081,242809,239840,237052,234465,232660,230470,227515,253791,256936,259327,261509,263661,266764,271087
45,85,3,5,Sumter County,South Carolina,79425,81900,84300,83200,83300,85400,85200,86600,86800,87600,88243,90420,91845,92663,94657,96362,98084,99420,99777,101933,112412,112325,111414,111055,110106,108960,107815,104921,103590,101462,104646,104287,105023,105265,105364,104909,104430
45,87,3,5,Union County,South Carolina,29230,29800,31100,31000,30900,30600,30500,31000,31200,31100,30764,31099,30969,30874,30843,30514,30495,30524,30395,30602,30356,30523,30575,30577,30762,30623,30554,30502,30450,30319,29881,29571,29306,29066,28605,28511,28306
45,89,3,5,Williamsburg County,South Carolina,34243,34600,34900,35200,35100,36100,37400,37300,38000,38600,38226,38035,37736,37905,37778,37749,37285,37310,37364,37185,36840,36980,37124,37229,37241,37398,37113,36986,36943,36756,37217,36802,36367,35702,35712,35272,36105
45,91,3,5,York County,South Carolina,85216,89300,91200,91900,93100,94400,96900,97900,101100,104100,106720,109488,111121,112310,114594,117905,120583,123507,126138,129103,158180,154269,150394,146404,143197,140364,138469,136442,134809,132268,164614,169604,173868,178224,183370,190111,199035
46,0,2,4,South Dakota,South Dakota,666257,671000,677000,679000,680000,681000,687000,689000,689000,689000,690768,689584,690597,693009,697250,698404,696036,696034,698160,696698,733133,730789,730855,730699,728251,723038,716258,708698,701445,696667,754844,758106,760291,763913,770188,774883,781919
46,3,2,4,Aurora County,South Dakota,4183,4500,4200,4100,4000,4000,4000,3900,3800,3700,3628,3605,3551,3521,3512,3375,3318,3305,3260,3161,3005,3018,3018,3027,3086,3034,3038,3020,3042,3128,3058,2987,2913,2923,2930,2891,2905
46,5,2,4,Beadle County,South Dakota,20877,20700,20500,20600,20800,20500,20200,19800,19500,19400,19195,19132,19088,18755,18547,18440,18367,18427,18221,18243,16637,17134,17922,18101,18113,18061,17932,17959,18031,18276,17023,16796,16553,16217,16021,15860,15643
46,7,2,4,Bennett County,South Dakota,3088,3300,3200,3400,3500,3500,3400,3300,3300,3200,3044,3014,3089,3158,3294,3261,3258,3310,3299,3293,3311,3385,3315,3334,3340,3301,3162,3079,3155,3189,3574,3535,3539,3521,3547,3561,3543
46,9,2,4,Bon Homme County,South Dakota,8577,8700,8500,8200,7800,7800,8000,8100,8200,8200,8059,7860,7822,7791,6977,6962,7008,6988,6970,7104,7185,7257,7381,7148,7108,7007,7044,6998,7046,7101,7260,7200,7141,7136,7098,7061,7281
46,11,2,4,Brookings County,South Dakota,22158,22400,23400,22900,22700,22700,23100,23200,23300,23900,24332,24746,24958,25039,25223,25034,24964,24622,25061,25094,25931,25956,26131,26097,26331,26261,25874,25475,25174,25237,28220,28154,28247,28205,28056,27769,28195
46,13,2,4,Brown County,South Dakota,36920,37600,38000,37800,38300,37700,37300,37400,37500,36500,36962,37115,37045,36629,36619,36542,36519,36465,36407,36017,35231,35399,35672,35813,35804,35841,35785,35621,35534,35513,35460,35077,34874,34764,34709,34684,34645
46,15,2,4,Brule County,South Dakota,5870,5700,5800,5800,5600,5700,5600,5500,5500,5300,5245,5263,5406,5512,5590,5696,5609,5595,5586,5610,5503,5530,5538,5563,5550,5597,5585,5618,5580,5461,5364,5241,5179,5189,5165,5150,5167
46,17,2,4,Buffalo County,South Dakota,1739,1700,1700,1700,1700,1800,1800,1800,1700,1700,1795,1775,1685,1629,1606,1641,1612,1660,1698,1713,1773,1755,1761,1808,1822,1777,1754,1792,1786,1773,2032,2024,2008,2051,2079,2087,2109
46,19,2,4,Butte County,South Dakota,7825,7500,7600,8000,8100,8200,8100,8100,8200,8400,8372,8314,8230,8136,8134,8007,7886,7909,7908,7876,8763,8923,8926,9011,8956,8904,8710,8368,8192,7918,9094,9121,9034,9166,9244,9347,9374
46,21,2,4,Campbell County,South Dakota,2866,2700,2600,2600,2600,2500,2500,2400,2300,2200,2243,2162,2193,2193,2216,2182,2087,2085,2037,2010,1847,1877,1950,1914,1899,1877,1888,1922,1944,1959,1782,1755,1714,1658,1601,1549,1494
46,23,2,4,Charles Mix County,South Dakota,9994,10000,10100,10100,10100,10200,10100,10100,10000,9900,9680,9639,9665,9545,9524,9433,9335,9322,9259,9172,9192,9305,9434,9458,9415,9308,9352,9272,9115,9117,9350,9227,9207,9144,9088,9221,9224
46,25,2,4,Clark County,South Dakota,5515,5500,5700,5700,5300,5300,5200,5100,5100,4900,4894,4785,4790,4877,4873,4805,4706,4693,4553,4474,4291,4336,4368,4354,4382,4363,4358,4376,4340,4391,4143,4144,3993,3940,3908,3802,3683
46,27,2,4,Clay County,South Dakota,12923,12400,12700,13000,13100,13100,13500,13500,13200,13300,13689,13748,13786,13735,13334,13157,12918,12977,13125,13197,13109,13192,13215,13323,13605,13555,13459,13276,13166,13180,13537,13465,13255,13209,13012,12953,12867
46,29,2,4,Codington County,South Dakota,19140,19500,19400,20000,20200,20500,21000,20900,20800,20900,20885,21107,21480,21612,21759,21983,22092,22190,22181,22552,25353,25433,25455,25102,24823,24533,23984,23307,22954,22782,25897,25865,25827,25907,25945,26037,26347
46,31,2,4,Corson County,South Dakota,4994,5100,5100,5300,5400,5500,5600,5600,5600,5500,5196,5173,5115,5054,4872,4839,4735,4566,4489,4368,4104,4181,4283,4256,4243,4242,4215,4222,4173,4168,4181,4192,4267,4308,4364,4327,4288
46,33,2,4,Custer County,South Dakota,4698,4900,5000,5000,5000,5000,5100,5400,5500,5600,6000,6055,6128,6184,6446,6537,6446,6348,6334,6241,7025,6945,6910,6823,6737,6663,6441,6345,6167,6164,7275,7358,7540,7659,7839,7825,7944
